IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SVK,Slovakia,Year,2019,True,Sex,Male,MLE,Age Group,25-34 years of age,YEARS25-34,,,,,,,15.17,,,,,,15.17,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SVN,Slovenia,Year,2019,True,Sex,Both sexes,BTSX,Age Group,25-34 years of age,YEARS25-34,,,,,,,15.24,,,,,,15.24,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,GRC,Greece,Year,2019,True,Sex,Male,MLE,Age Group,75-84 years,YEARS75-84,,,,,,,15.32,,,,,,15.32,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ROU,Romania,Year,2019,True,Sex,Both sexes,BTSX,Age Group,55-64 years,YEARS55-64,,,,,,,15.34,,,,,,15.34,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,POL,Poland,Year,2019,True,Sex,Both sexes,BTSX,Age Group,45-54 years,YEARS45-54,,,,,,,15.35,,,,,,15.35,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,DNK,Denmark,Year,2019,True,Sex,Female,FMLE,Age Group,75-84 years,YEARS75-84,,,,,,,15.39,,,,,,15.39,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,DEU,Germany,Year,2019,True,Sex,Both sexes,BTSX,Age Group,55-64 years,YEARS55-64,,,,,,,15.68,,,,,,15.68,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MNE,Montenegro,Year,2019,True,Sex,Male,MLE,Age Group,15-24 years,YEARS15-24,,,,,,,15.76,,,,,,15.76,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ITA,Italy,Year,2019,True,Sex,Both sexes,BTSX,Age Group,85+ years,YEARS85PLUS,,,,,,,15.79,,,,,,15.79,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,DEU,Germany,Year,2019,True,Sex,Male,MLE,Age Group,35-44 years of age,YEARS35-44,,,,,,,15.87,,,,,,15.87,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SRB,Republic of Serbia,Year,2019,True,Sex,Male,MLE,Age Group,35-44 years of age,YEARS35-44,,,,,,,16.02,,,,,,16.02,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,BGR,Bulgaria,Year,2019,True,Sex,Male,MLE,Age Group,45-54 years,YEARS45-54,,,,,,,16.03,,,,,,16.03,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,FIN,Finland,Year,2019,True,Sex,Both sexes,BTSX,Age Group,15-24 years,YEARS15-24,,,,,,,16.05,,,,,,16.05,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,HUN,Hungary,Year,2019,True,Sex,Male,MLE,Age Group,25-34 years of age,YEARS25-34,,,,,,,16.06,,,,,,16.06,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MLT,Malta,Year,2019,True,Sex,Male,MLE,Age Group,35-44 years of age,YEARS35-44,,,,,,,16.08,,,,,,16.08,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,DEU,Germany,Year,2019,True,Sex,Both sexes,BTSX,Age Group,65-74 years,YEARS65-74,,,,,,,16.09,,,,,,16.09,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SWE,Sweden,Year,2019,True,Sex,Both sexes,BTSX,Age Group,35-44 years of age,YEARS35-44,,,,,,,16.12,,,,,,16.12,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,AUT,Austria,Year,2019,True,Sex,Male,MLE,Age Group,25-34 years of age,YEARS25-34,,,,,,,16.2,,,,,,16.2,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,FRA,France,Year,2019,True,Sex,Female,FMLE,Age Group,75-84 years,YEARS75-84,,,,,,,16.21,,,,,,16.21,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ESP,Spain,Year,2019,True,Sex,Both sexes,BTSX,Age Group,75-84 years,YEARS75-84,,,,,,,16.22,,,,,,16.22,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ISL,Iceland,Year,2019,True,Sex,Both sexes,BTSX,Age Group,65-74 years,YEARS65-74,,,,,,,16.25,,,,,,16.25,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SWE,Sweden,Year,2019,True,Sex,Both sexes,BTSX,Age Group,65-74 years,YEARS65-74,,,,,,,16.3,,,,,,16.3,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,CHE,Switzerland,Year,2019,True,Sex,Female,FMLE,Age Group,85+ years,YEARS85PLUS,,,,,,,16.44,,,,,,16.44,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,NLD,Netherlands,Year,2019,True,Sex,Both sexes,BTSX,Age Group,75-84 years,YEARS75-84,,,,,,,16.47,,,,,,16.47,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,LUX,Luxembourg,Year,2019,True,Sex,Male,MLE,Age Group,35-44 years of age,YEARS35-44,,,,,,,16.51,,,,,,16.51,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,DNK,Denmark,Year,2019,True,Sex,Both sexes,BTSX,Age Group,55-64 years,YEARS55-64,,,,,,,16.58,,,,,,16.58,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ROU,Romania,Year,2019,True,Sex,Male,MLE,Age Group,35-44 years of age,YEARS35-44,,,,,,,16.66,,,,,,16.66,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,GRC,Greece,Year,2019,True,Sex,Male,MLE,Age Group,85+ years,YEARS85PLUS,,,,,,,16.67,,,,,,16.67,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,FRA,France,Year,2019,True,Sex,Both sexes,BTSX,Age Group,65-74 years,YEARS65-74,,,,,,,16.69,,,,,,16.69,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SVN,Slovenia,Year,2019,True,Sex,Both sexes,BTSX,Age Group,35-44 years of age,YEARS35-44,,,,,,,16.73,,,,,,16.73,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,PRT,Portugal,Year,2019,True,Sex,Both sexes,BTSX,Age Group,65-74 years,YEARS65-74,,,,,,,16.79,,,,,,16.79,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ISL,Iceland,Year,2019,True,Sex,Both sexes,BTSX,Age Group,45-54 years,YEARS45-54,,,,,,,16.8,,,,,,16.8,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,FIN,Finland,Year,2019,True,Sex,Both sexes,BTSX,Age Group,85+ years,YEARS85PLUS,,,,,,,16.82,,,,,,16.82,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,DEU,Germany,Year,2019,True,Sex,Female,FMLE,Age Group,85+ years,YEARS85PLUS,,,,,,,16.86,,,,,,16.86,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ISL,Iceland,Year,2019,True,Sex,Both sexes,BTSX,Age Group,55-64 years,YEARS55-64,,,,,,,16.87,,,,,,16.87,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,GBR,United Kingdom,Year,2019,True,Sex,Male,MLE,Age Group,55-64 years,YEARS55-64,,,,,,,16.99,,,,,,16.99,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,HRV,Croatia,Year,2019,True,Sex,Male,MLE,Age Group,85+ years,YEARS85PLUS,,,,,,,166.8,,,,,,166.8,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,NOR,Norway,Year,2019,True,Sex,Both sexes,BTSX,Age Group,45-54 years,YEARS45-54,,,,,,,17.03,,,,,,17.03,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,FIN,Finland,Year,2019,True,Sex,Both sexes,BTSX,Age Group,65-74 years,YEARS65-74,,,,,,,17.08,,,,,,17.08,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,NOR,Norway,Year,2019,True,Sex,Male,MLE,Age Group,65-74 years,YEARS65-74,,,,,,,17.12,,,,,,17.12,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,CHE,Switzerland,Year,2019,True,Sex,Female,FMLE,Age Group,75-84 years,YEARS75-84,,,,,,,17.15,,,,,,17.15,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,FIN,Finland,Year,2019,True,Sex,Both sexes,BTSX,Age Group,35-44 years of age,YEARS35-44,,,,,,,17.18,,,,,,17.18,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2019,True,Sex,Male,MLE,Age Group,35-44 years of age,YEARS35-44,,,,,,,17.22,,,,,,17.22,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,CZE,Czech Republic,Year,2019,True,Sex,Both sexes,BTSX,Age Group,55-64 years,YEARS55-64,,,,,,,17.23,,,,,,17.23,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,AUT,Austria,Year,2019,True,Sex,Both sexes,BTSX,Age Group,55-64 years,YEARS55-64,,,,,,,17.24,,,,,,17.24,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,IRL,Ireland,Year,2019,True,Sex,Both sexes,BTSX,Age Group,45-54 years,YEARS45-54,,,,,,,17.29,,,,,,17.29,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ISL,Iceland,Year,2019,True,Sex,Both sexes,BTSX,Age Group,15-24 years,YEARS15-24,,,,,,,17.32,,,,,,17.32,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,NLD,Netherlands,Year,2019,True,Sex,Both sexes,BTSX,Age Group,45-54 years,YEARS45-54,,,,,,,17.37,,,,,,17.37,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MNE,Montenegro,Year,2019,True,Sex,Female,FMLE,Age Group,65-74 years,YEARS65-74,,,,,,,17.39,,,,,,17.39,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,LTU,Lithuania,Year,2019,True,Sex,Female,FMLE,Age Group,75-84 years,YEARS75-84,,,,,,,17.41,,,,,,17.41,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SVK,Slovakia,Year,2019,True,Sex,Both sexes,BTSX,Age Group,65-74 years,YEARS65-74,,,,,,,17.41,,,,,,17.41,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,HRV,Croatia,Year,2019,True,Sex,Male,MLE,Age Group,35-44 years of age,YEARS35-44,,,,,,,17.53,,,,,,17.53,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,NLD,Netherlands,Year,2019,True,Sex,Male,MLE,Age Group,35-44 years of age,YEARS35-44,,,,,,,17.57,,,,,,17.57,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,NLD,Netherlands,Year,2019,True,Sex,Male,MLE,Age Group,65-74 years,YEARS65-74,,,,,,,17.6,,,,,,17.6,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,CHE,Switzerland,Year,2019,True,Sex,Both sexes,BTSX,Age Group,45-54 years,YEARS45-54,,,,,,,17.66,,,,,,17.66,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MLT,Malta,Year,2019,True,Sex,Male,MLE,Age Group,45-54 years,YEARS45-54,,,,,,,17.68,,,,,,17.68,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SVN,Slovenia,Year,2019,True,Sex,Female,FMLE,Age Group,65-74 years,YEARS65-74,,,,,,,17.78,,,,,,17.78,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,CZE,Czech Republic,Year,2019,True,Sex,Both sexes,BTSX,Age Group,65-74 years,YEARS65-74,,,,,,,17.81,,,,,,17.81,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,LVA,Latvia,Year,2019,True,Sex,Male,MLE,Age Group,15-24 years,YEARS15-24,,,,,,,17.84,,,,,,17.84,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,POL,Poland,Year,2019,True,Sex,Both sexes,BTSX,Age Group,55-64 years,YEARS55-64,,,,,,,17.86,,,,,,17.86,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SWE,Sweden,Year,2019,True,Sex,Both sexes,BTSX,Age Group,45-54 years,YEARS45-54,,,,,,,17.97,,,,,,17.97,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,AUT,Austria,Year,2019,True,Sex,Both sexes,BTSX,Age Group,65-74 years,YEARS65-74,,,,,,,18.1,,,,,,18.1,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,CZE,Czech Republic,Year,2019,True,Sex,Male,MLE,Age Group,25-34 years of age,YEARS25-34,,,,,,,18.13,,,,,,18.13,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,NOR,Norway,Year,2019,True,Sex,Both sexes,BTSX,Age Group,55-64 years,YEARS55-64,,,,,,,18.14,,,,,,18.14,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,FIN,Finland,Year,2019,True,Sex,Both sexes,BTSX,Age Group,45-54 years,YEARS45-54,,,,,,,18.18,,,,,,18.18,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,GBR,United Kingdom,Year,2019,True,Sex,Male,MLE,Age Group,35-44 years of age,YEARS35-44,,,,,,,18.19,,,,,,18.19,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,FIN,Finland,Year,2019,True,Sex,Both sexes,BTSX,Age Group,75-84 years,YEARS75-84,,,,,,,18.22,,,,,,18.22,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,LUX,Luxembourg,Year,2019,True,Sex,Male,MLE,Age Group,45-54 years,YEARS45-54,,,,,,,18.24,,,,,,18.24,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2019,True,Sex,Both sexes,BTSX,Age Group,65-74 years,YEARS65-74,,,,,,,18.31,,,,,,18.31,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,DNK,Denmark,Year,2019,True,Sex,Female,FMLE,Age Group,85+ years,YEARS85PLUS,,,,,,,18.32,,,,,,18.32,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,FIN,Finland,Year,2019,True,Sex,Both sexes,BTSX,Age Group,55-64 years,YEARS55-64,,,,,,,18.41,,,,,,18.41,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,NLD,Netherlands,Year,2019,True,Sex,Both sexes,BTSX,Age Group,55-64 years,YEARS55-64,,,,,,,18.46,,,,,,18.46,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MNE,Montenegro,Year,2019,True,Sex,Both sexes,BTSX,Age Group,35-44 years of age,YEARS35-44,,,,,,,18.65,,,,,,18.65,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SVK,Slovakia,Year,2019,True,Sex,Both sexes,BTSX,Age Group,75-84 years,YEARS75-84,,,,,,,18.74,,,,,,18.74,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,NOR,Norway,Year,2019,True,Sex,Male,MLE,Age Group,35-44 years of age,YEARS35-44,,,,,,,18.84,,,,,,18.84,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SRB,Republic of Serbia,Year,2019,True,Sex,Both sexes,BTSX,Age Group,65-74 years,YEARS65-74,,,,,,,18.84,,,,,,18.84,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MNE,Montenegro,Year,2019,True,Sex,Male,MLE,Age Group,85+ years,YEARS85PLUS,,,,,,,182.9,,,,,,182.9,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,NLD,Netherlands,Year,2019,True,Sex,Male,MLE,Age Group,75-84 years,YEARS75-84,,,,,,,19.09,,,,,,19.09,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SWE,Sweden,Year,2019,True,Sex,Both sexes,BTSX,Age Group,75-84 years,YEARS75-84,,,,,,,19.09,,,,,,19.09,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,NOR,Norway,Year,2019,True,Sex,Male,MLE,Age Group,25-34 years of age,YEARS25-34,,,,,,,19.26,,,,,,19.26,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,FRA,France,Year,2019,True,Sex,Both sexes,BTSX,Age Group,45-54 years,YEARS45-54,,,,,,,19.43,,,,,,19.43,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,EST,Estonia,Year,2019,True,Sex,Male,MLE,Age Group,25-34 years of age,YEARS25-34,,,,,,,19.45,,,,,,19.45,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SWE,Sweden,Year,2019,True,Sex,Both sexes,BTSX,Age Group,25-34 years of age,YEARS25-34,,,,,,,19.48,,,,,,19.48,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,LUX,Luxembourg,Year,2019,True,Sex,Both sexes,BTSX,Age Group,65-74 years,YEARS65-74,,,,,,,19.49,,,,,,19.49,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,NLD,Netherlands,Year,2019,True,Sex,Both sexes,BTSX,Age Group,85+ years,YEARS85PLUS,,,,,,,19.54,,,,,,19.54,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,IRL,Ireland,Year,2019,True,Sex,Male,MLE,Age Group,65-74 years,YEARS65-74,,,,,,,19.57,,,,,,19.57,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,IRL,Ireland,Year,2019,True,Sex,Male,MLE,Age Group,25-34 years of age,YEARS25-34,,,,,,,19.61,,,,,,19.61,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,LUX,Luxembourg,Year,2019,True,Sex,Both sexes,BTSX,Age Group,55-64 years,YEARS55-64,,,,,,,19.61,,,,,,19.61,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SVK,Slovakia,Year,2019,True,Sex,Both sexes,BTSX,Age Group,45-54 years,YEARS45-54,,,,,,,19.64,,,,,,19.64,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SVK,Slovakia,Year,2019,True,Sex,Both sexes,BTSX,Age Group,55-64 years,YEARS55-64,,,,,,,19.64,,,,,,19.64,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,AUT,Austria,Year,2019,True,Sex,Both sexes,BTSX,Age Group,45-54 years,YEARS45-54,,,,,,,19.65,,,,,,19.65,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SRB,Republic of Serbia,Year,2019,True,Sex,Female,FMLE,Age Group,75-84 years,YEARS75-84,,,,,,,19.69,,,,,,19.69,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,BEL,Belgium,Year,2019,True,Sex,Female,FMLE,Age Group,75-84 years,YEARS75-84,,,,,,,19.78,,,,,,19.78,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,BEL,Belgium,Year,2019,True,Sex,Female,FMLE,Age Group,85+ years,YEARS85PLUS,,,,,,,19.82,,,,,,19.82,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,CZE,Czech Republic,Year,2019,True,Sex,Both sexes,BTSX,Age Group,75-84 years,YEARS75-84,,,,,,,19.85,,,,,,19.85,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SWE,Sweden,Year,2019,True,Sex,Both sexes,BTSX,Age Group,55-64 years,YEARS55-64,,,,,,,19.86,,,,,,19.86,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2019,True,Sex,Female,FMLE,Age Group,85+ years,YEARS85PLUS,,,,,,,19.91,,,,,,19.91,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,BEL,Belgium,Year,2019,True,Sex,Female,FMLE,Age Group,55-64 years,YEARS55-64,,,,,,,19.95,,,,,,19.95,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MLT,Malta,Year,2019,True,Sex,Female,FMLE,Age Group,15-24 years,YEARS15-24,,,,,,,2.04,,,,,,2.04,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,CYP,Cyprus,Year,2019,True,Sex,Female,FMLE,Age Group,35-44 years of age,YEARS35-44,,,,,,,2.09,,,,,,2.09,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,GRC,Greece,Year,2019,True,Sex,Both sexes,BTSX,Age Group,15-24 years,YEARS15-24,,,,,,,2.1,,,,,,2.1,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,BGR,Bulgaria,Year,2019,True,Sex,Female,FMLE,Age Group,15-24 years,YEARS15-24,,,,,,,2.14,,,,,,2.14,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SVK,Slovakia,Year,2019,True,Sex,Female,FMLE,Age Group,35-44 years of age,YEARS35-44,,,,,,,2.16,,,,,,2.16,,,EN,2021-07-05T23:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MKD,Macedonia,Year,2019,True,Sex,Female,FMLE,Age Group,15-24 years,YEARS15-24,,,,,,,2.17,,,,,,2.17,,,EN,2021-07-05T23:00:00.000Z
